Wall time,Step,Value
1503387862.6693974,92500,0.515625
1503387892.8559442,92700,0.90625
1503387908.1212068,92800,0.91796875
1503387938.7052407,93000,0.87890625
1503387953.6689692,93100,0.859375
1503387968.8948503,93200,0.85546875
1503387984.0538971,93300,0.875
1503387999.350279,93400,0.63671875
1503388014.491949,93500,0.6953125
1503388044.7719264,93700,0.63671875
1503388060.0687845,93800,0.7421875
1503388075.858563,93900,0.7109375
1503388110.1671357,94100,0.6171875
1503388125.8841481,94200,0.67578125
1503388141.749948,94300,0.7265625
1503388157.2521076,94400,0.859375
1503388172.5480604,94500,0.796875
1503388206.9541311,94700,0.70703125
1503388225.3278372,94800,0.5390625
1503388242.8995202,94900,0.6875
1503388274.4373248,95100,0.71875
1503388289.5137355,95200,0.7578125
1503388304.827349,95300,0.7265625
1503388320.101884,95400,0.7265625
1503388335.413554,95500,0.73046875
1503388350.4600441,95600,0.7109375
1503388365.6976879,95700,0.78125
1503388380.9516518,95800,0.8046875
1503388396.3028429,95900,0.77734375
1503388411.3441358,96000,0.73046875
1503388426.645923,96100,0.8671875
1503388441.7532494,96200,0.7734375
1503388457.2210274,96300,0.69140625
1503388472.5517044,96400,0.78515625
1503388487.940502,96500,0.5234375
1503388503.004578,96600,0.55859375
1503388518.1649787,96700,0.69921875
1503388549.7375238,96900,0.69140625
1503388582.024509,97100,0.70703125
1503388601.8579674,97200,0.75390625
1503388634.3653016,97400,0.7109375
1503388650.16443,97500,0.6875
1503388668.5265915,97600,0.8359375
1503388686.215303,97700,0.80859375
1503388705.4837465,97800,0.796875
1503388722.9783208,97900,0.71484375
1503388739.8325922,98000,0.6328125
1503388757.2789621,98100,0.89453125
1503388775.516005,98200,0.9296875
1503388794.8663738,98300,0.8984375
1503388810.317306,98400,0.94921875
1503388827.4986756,98500,0.7734375
1503388846.48667,98600,0.828125
1503388862.061213,98700,0.703125
1503388877.2745748,98800,0.9296875
1503388894.536009,98900,0.546875
1503388910.6693585,99000,0.66796875
1503388929.9613037,99100,0.83984375
1503388947.5008469,99200,0.6171875
1503388978.5067065,99400,0.6484375
1503389009.0011265,99600,0.73046875
1503389024.4716284,99700,0.40234375
1503389054.695929,99900,0.56640625
1503389069.875101,100000,0.53515625
1503389085.2561452,100100,0.62890625
1503389100.470507,100200,0.59765625
1503389115.661962,100300,0.6484375
1503389130.7756505,100400,0.64453125
1503389146.0363874,100500,0.6953125
1503389176.525476,100700,0.484375
1503389192.1471167,100800,0.6640625
1503389208.86375,100900,0.49609375
1503389242.103061,101100,0.56640625
1503389258.5135734,101200,0.63671875
1503389274.8076668,101300,0.70703125
1503389293.3090265,101400,0.671875
1503389328.415357,101600,0.78125
1503389346.4490213,101700,0.73828125
1503389365.2806342,101800,0.6640625
1503389383.6582026,101900,0.69140625
1503389401.1858191,102000,0.6796875
1503389418.352484,102100,0.70703125
1503389435.1182477,102200,0.79296875
1503389453.009983,102300,0.68359375
1503389470.5300844,102400,0.5546875
1503389486.922344,102500,0.75
1503389503.6893723,102600,0.7265625
1503389520.8230612,102700,0.625
1503389557.2887228,102900,0.83984375
1503389577.8018427,103000,0.80078125
1503389595.3618882,103100,0.7109375
1503389612.1817372,103200,0.6953125
1503389628.6990056,103300,0.6796875
1503389644.4681833,103400,0.69921875
1503389660.4675412,103500,0.73828125
1503389676.4569812,103600,0.60546875
1503389693.620334,103700,0.7734375
1503389710.4708786,103800,0.66796875
1503389726.689081,103900,0.7265625
1503389743.8029554,104000,0.6796875
1503389760.8858426,104100,0.60546875
1503389776.5541368,104200,0.78125
1503389793.495875,104300,0.50390625
1503389810.1989882,104400,0.6484375
1503389827.3105576,104500,0.65625
1503389862.8801181,104700,0.7421875
1503389878.183576,104800,0.59765625
1503389895.9151638,104900,0.6484375
1503389911.646017,105000,0.65625
1503389927.2525575,105100,0.7734375
1503389942.6582785,105200,0.67578125
1503389975.8397021,105400,0.54296875
1503389992.8869803,105500,0.73046875
1503390010.221054,105600,0.69921875
1503390027.5278664,105700,0.80859375
1503390044.998399,105800,0.5703125
1503390092.6789412,106100,0.7734375
1503390110.084351,106200,0.62890625
1503390126.9183567,106300,0.6484375
1503390143.1509955,106400,0.6875
1503390158.7072883,106500,0.6640625
1503390174.7664382,106600,0.80078125
1503390191.7779272,106700,0.83203125
1503390207.8655772,106800,0.63671875
1503390223.0954533,106900,0.640625
1503390238.4659567,107000,0.73046875
1503390254.301875,107100,0.875
1503390271.1564407,107200,0.7890625
1503390288.2794707,107300,0.8203125
1503390304.9738276,107400,0.7734375
1503390320.3902178,107500,0.84765625
1503390338.6100767,107600,0.84375
1503390356.902498,107700,0.8046875
1503390373.1483505,107800,0.6953125
1503390391.8134542,107900,0.7421875
1503390408.6554878,108000,0.890625
1503390424.6977448,108100,0.7109375
1503390440.7203183,108200,0.62109375
1503390458.5007625,108300,0.6015625
1503390477.154467,108400,0.78515625
1503390495.39437,108500,0.7890625
1503390513.2167032,108600,0.765625
1503390550.5809445,108800,0.62890625
1503390587.8552902,109000,0.6640625
1503390605.9110503,109100,0.515625
1503390624.5293727,109200,0.55078125
1503390643.5654924,109300,0.51171875
1503390661.8259764,109400,0.5
1503390696.415688,109600,0.69921875
1503390733.9505146,109800,0.65625
1503390750.9364066,109900,0.5625
1503390768.6097429,110000,0.59375
1503390785.9765131,110100,0.69921875
1503390825.3634615,110300,0.80859375
1503390843.2318153,110400,0.6640625
1503390860.5800374,110500,0.6484375
1503390877.819694,110600,0.70703125
1503390894.1938815,110700,0.734375
1503390911.1167808,110800,0.578125
1503390926.507148,110900,0.609375
1503390943.8876672,111000,0.73046875
1503390961.2958868,111100,0.7109375
1503390980.3274076,111200,0.703125
1503391021.189549,111400,0.63671875
1503391038.0249848,111500,0.6640625
1503391056.5075707,111600,0.8125
1503391114.649278,111900,0.3046875
1503391133.1210265,112000,0.88671875
1503391150.7087648,112100,0.6328125
1503391168.4637496,112200,0.63671875
1503391185.8620827,112300,0.56640625
1503391205.420824,112400,0.5703125
1503391222.799418,112500,0.7265625
1503391240.4856076,112600,0.73828125
1503391258.6287467,112700,0.625
1503391277.8046312,112800,0.796875
1503391295.900109,112900,0.52734375
1503391313.5728874,113000,0.66015625
1503391332.4468782,113100,0.70703125
1503391349.5776207,113200,0.74609375
1503391366.918998,113300,0.6796875
1503391386.5437343,113400,0.640625
1503391408.3810668,113500,0.765625
1503391449.5590105,113700,0.74609375
1503391468.373549,113800,0.59765625
1503391487.4660952,113900,0.64453125
1503391507.9391022,114000,0.70703125
1503391525.651625,114100,0.7578125
1503391546.169059,114200,0.921875
1503391567.2268617,114300,0.68359375
1503391586.4248853,114400,0.6484375
1503391605.0665007,114500,0.67578125
1503391624.825562,114600,0.8046875
1503391645.5364246,114700,0.82421875
1503391684.5057395,114900,0.80859375
1503391703.8839445,115000,0.79296875
1503391724.0733616,115100,0.69921875
1503391742.7517853,115200,0.62109375
1503391761.0919695,115300,0.6640625
1503391780.0101047,115400,0.80078125
1503391797.3709085,115500,0.84765625
1503391815.2196248,115600,0.86328125
1503391834.139564,115700,0.83984375
1503391854.0442438,115800,0.921875
1503391872.856907,115900,0.8046875
1503391890.1233957,116000,0.88671875
