Wall time,Step,Value
1503336413.0754132,58800,0.76171875
1503336427.6926954,58900,0.69921875
1503336442.4134495,59000,0.75
1503336471.64146,59200,0.765625
1503336486.2668626,59300,0.74609375
1503336500.9124784,59400,0.8203125
1503336515.630278,59500,0.8203125
1503336530.25099,59600,0.7421875
1503336544.8424413,59700,0.71484375
1503336559.3841639,59800,0.82421875
1503336574.1193974,59900,0.796875
1503336588.7040048,60000,0.77734375
1503336603.45863,60100,0.734375
1503336618.0269597,60200,0.8046875
1503336632.6436958,60300,0.7578125
1503336647.3185055,60400,0.8203125
1503336662.103797,60500,0.75
1503336676.6924176,60600,0.83984375
1503336691.3963797,60700,0.796875
1503336720.7118692,60900,0.81640625
1503336735.3140655,61000,0.7734375
1503336749.982315,61100,0.7578125
1503336764.574223,61200,0.78515625
1503336779.356562,61300,0.83203125
1503336793.959196,61400,0.79296875
1503336823.2612355,61600,0.74609375
1503336881.890894,62000,0.7265625
1503336896.5234952,62100,0.80859375
1503336911.1008408,62200,0.734375
1503336925.9363654,62300,0.92578125
1503336940.7593505,62400,0.7578125
1503336955.4548478,62500,0.7421875
1503336969.9233873,62600,0.828125
1503336984.5976648,62700,0.8125
1503337028.6694756,63000,0.8671875
1503337043.319785,63100,0.80859375
1503337057.897743,63200,0.8828125
1503337072.5502117,63300,0.8046875
1503337101.790282,63500,0.7265625
1503337116.3927534,63600,0.74609375
1503337131.0529575,63700,0.77734375
1503337160.2682514,63900,0.8046875
1503337174.9109068,64000,0.75
1503337189.5748165,64100,0.7265625
1503337204.2123756,64200,0.78125
1503337218.8074608,64300,0.7734375
1503337233.5901432,64400,0.7890625
1503337248.2014387,64500,0.75
1503337263.077807,64600,0.76171875
1503337277.636751,64700,0.7890625
1503337292.4444454,64800,0.7265625
1503337307.033002,64900,0.703125
1503337321.7854733,65000,0.7421875
1503337336.3442018,65100,0.78125
1503337351.0630784,65200,0.71484375
1503337365.6725862,65300,0.70703125
1503337380.4151385,65400,0.71484375
1503337424.3651395,65700,0.84375
1503337439.0374932,65800,0.8359375
1503337453.697021,65900,0.78515625
1503337468.407689,66000,0.78515625
1503337483.0261166,66100,0.84375
1503337497.6010458,66200,0.828125
1503337512.2085414,66300,0.77734375
1503337526.8705869,66400,0.70703125
1503337541.439095,66500,0.7734375
1503337556.137279,66600,0.80078125
1503337570.7504797,66700,0.78515625
1503337585.4084444,66800,0.75
1503337600.0671504,66900,0.76171875
1503337614.7528605,67000,0.7578125
1503337644.1443665,67200,0.72265625
1503337658.833242,67300,0.7421875
1503337673.7455828,67400,0.79296875
1503337688.3162405,67500,0.7890625
1503337702.9158678,67600,0.80859375
1503337717.6113355,67700,0.83203125
1503337732.5405715,67800,0.74609375
1503337747.145087,67900,0.75
1503337761.8921533,68000,0.6953125
1503337776.6323962,68100,0.75390625
1503337791.2956831,68200,0.74609375
1503337805.8705704,68300,0.8125
1503337820.5740197,68400,0.77734375
1503337835.2145364,68500,0.78515625
1503337849.8946419,68600,0.765625
1503337864.522763,68700,0.78125
1503337879.1136258,68800,0.796875
1503337893.8307486,68900,0.796875
1503337908.427632,69000,0.8125
1503337923.2198522,69100,0.84375
1503337937.8360772,69200,0.88671875
1503337952.5500596,69300,0.80859375
1503337981.96073,69500,0.84375
1503338011.2955706,69700,0.79296875
1503338055.225476,70000,0.796875
1503338069.9081757,70100,0.80859375
1503338084.4965503,70200,0.76953125
1503338099.158285,70300,0.78515625
1503338113.831491,70400,0.78125
1503338128.584886,70500,0.71875
1503338143.1925895,70600,0.734375
1503338157.8965797,70700,0.71875
1503338172.4775383,70800,0.796875
1503338187.1620452,70900,0.6484375
1503338201.775983,71000,0.7265625
1503338216.4526892,71100,0.6953125
1503338231.0413046,71200,0.6875
1503338245.7815597,71300,0.7109375
1503338275.0837133,71500,0.71875
1503338289.6884322,71600,0.71484375
1503338304.3775592,71700,0.68359375
1503338333.7075317,71900,0.67578125
1503338348.3384023,72000,0.703125
1503338363.0914485,72100,0.734375
1503338377.8485854,72200,0.73046875
1503338392.5597603,72300,0.76953125
1503338407.2087858,72400,0.7265625
1503338422.0877988,72500,0.7265625
1503338436.8025098,72600,0.75390625
1503338451.490883,72700,0.7265625
1503338480.8687756,72900,0.76953125
1503338495.5815637,73000,0.75390625
1503338510.259426,73100,0.7578125
1503338524.983906,73200,0.71875
1503338539.6936612,73300,0.74609375
1503338569.1609836,73500,0.75
1503338583.9503977,73600,0.70703125
1503338598.57146,73700,0.78125
1503338613.2883883,73800,0.7890625
1503338627.8620954,73900,0.76953125
1503338642.5305276,74000,0.77734375
1503338657.1341999,74100,0.734375
1503338671.8795674,74200,0.74609375
1503338686.4619715,74300,0.70703125
1503338701.147782,74400,0.765625
1503338715.7504358,74500,0.73828125
1503338730.538873,74600,0.79296875
1503338745.1229172,74700,0.765625
1503338759.740938,74800,0.7421875
1503338788.9653108,75000,0.8125
1503338803.5523577,75100,0.77734375
1503338818.2222462,75200,0.81640625
1503338832.8292885,75300,0.8203125
1503338847.4670396,75400,0.8125
1503338862.1544404,75500,0.8359375
1503338876.8098257,75600,0.8046875
1503338891.4068224,75700,0.796875
1503338906.1081035,75800,0.85546875
1503338935.41893,76000,0.84375
1503338950.0393133,76100,0.82421875
1503338979.3951263,76300,0.8359375
1503338994.0265732,76400,0.796875
1503339008.6053529,76500,0.8125
1503339023.2356477,76600,0.8125
1503339037.9195955,76700,0.7734375
1503339052.6395128,76800,0.82421875
1503339067.3533702,76900,0.8125
1503339082.0741816,77000,0.82421875
1503339096.6894672,77100,0.796875
1503339111.4945388,77200,0.77734375
1503339126.243709,77300,0.8125
1503339140.952019,77400,0.7890625
1503339155.5874796,77500,0.8046875
1503339170.3106117,77600,0.8046875
1503339184.9656634,77700,0.77734375
1503339214.433384,77900,0.765625
1503339229.0874765,78000,0.75
1503339243.8641114,78100,0.8359375
1503339258.4269674,78200,0.84375
1503339273.2213054,78300,0.80078125
1503339287.7863426,78400,0.7734375
