Wall time,Step,Value
1503313841.4147503,83900,0.98046875
1503313856.6185975,84000,0.92578125
1503313886.7158363,84200,0.9921875
1503313901.5307906,84300,0.953125
1503313932.1585832,84500,0.95703125
1503313947.1763859,84600,0.98828125
1503313962.6230526,84700,0.96484375
1503313978.2241845,84800,0.87109375
1503314007.762186,85000,0.953125
1503314022.6276362,85100,0.9765625
1503314037.5831869,85200,0.94921875
1503314052.5056748,85300,0.984375
1503314084.722948,85500,0.99609375
1503314114.719532,85700,0.9921875
1503314144.3972435,85900,0.9921875
1503314160.2601557,86000,0.96484375
1503314176.5193458,86100,0.98046875
1503314191.3247037,86200,0.97265625
1503314206.1217694,86300,0.98046875
1503314237.5446491,86500,0.98828125
1503314255.34141,86600,0.98046875
1503314271.7282536,86700,0.98046875
1503314286.848653,86800,0.99609375
1503314302.0565414,86900,0.96875
1503314317.0832229,87000,0.97265625
1503314332.0465517,87100,0.9609375
1503314361.9233024,87300,0.9375
1503314377.4972422,87400,0.9296875
1503314392.5732553,87500,0.9453125
1503314409.2100158,87600,0.97265625
1503314427.8975134,87700,0.96875
1503314443.1943681,87800,0.8125
1503314458.1517637,87900,0.96875
1503314473.035456,88000,0.96875
1503314488.3112226,88100,0.98046875
1503314503.169487,88200,0.96484375
1503314518.1469524,88300,0.97265625
1503314532.9808912,88400,0.94921875
1503314548.1210372,88500,0.97265625
1503314563.0299175,88600,0.9921875
1503314577.8823898,88700,0.984375
1503314592.6929262,88800,0.71875
1503314607.6766598,88900,0.8359375
1503314623.065934,89000,0.95703125
1503314639.9462128,89100,0.95703125
1503314655.5060778,89200,0.96875
1503314670.5566876,89300,0.98046875
1503314685.4737875,89400,0.96484375
1503314700.9246407,89500,0.609375
1503314715.6965275,89600,0.78125
1503314730.7401955,89700,0.78125
1503314745.8930008,89800,0.84375
1503314761.1322854,89900,0.859375
1503314776.1451988,90000,0.84375
1503314806.399902,90200,0.8828125
1503314822.8329802,90300,0.98046875
1503314837.814286,90400,0.9765625
1503314852.9343443,90500,0.9765625
1503314870.0224483,90600,0.93359375
1503314885.1123943,90700,0.97265625
1503314900.0542645,90800,0.9609375
1503314914.9511797,90900,0.9765625
1503314929.955854,91000,0.98828125
1503314945.0310125,91100,0.98046875
1503314961.1875272,91200,0.953125
1503314978.945196,91300,0.95703125
1503315009.5636816,91500,0.9765625
1503315024.573977,91600,0.9765625
1503315040.2000012,91700,0.99609375
1503315055.3976307,91800,0.984375
1503315090.7684333,92000,0.9765625
1503315107.515947,92100,0.96484375
1503315123.2822785,92200,0.97265625
1503315138.286241,92300,0.9921875
1503315154.8991814,92400,1.0
1503315173.141565,92500,0.96875
